"","fecha_hecho","cantidad","latitud","longitud","sexo","edad","estado_civil","grupo_actor","actividad_delictiva","parentesco","ocupacion","discapacidad","grupo_especial","medio_transporte","nivel_academico","testigo","conducta","modalidad","caracterizacion","conducta_especial","arma_medio","articulo_penal","categoria_penal","nombre_barrio","codigo_barrio","codigo_comuna","lugar","sede_receptora","bien","categoria_bien","grupo_bien","modelo","color","permiso","unidad_medida","fecha_ingestion","YEAR"
"1318","2018-06-15T03:00:00.000-05:00",1,6.24680074,-75.57695606,"Hombre",55,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Alpujarra","#Inst_16","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Blanco","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1319","2018-06-26T07:30:00.000-05:00",1,6.23945377,-75.5831205,"Mujer",61,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Los Conquistadores","#1105","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Plata","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1320","2018-07-03T14:50:00.000-05:00",1,6.20886894,-75.56765946,"Hombre",39,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","El Poblado","#1418","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Blanco","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1321","2018-07-18T15:00:00.000-05:00",1,6.24114882,-75.55171228,"Hombre",35,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Barrio Caycedo","#0906","9","Vía pública","Buenos Aires","Celular","Tecnología","Mercancía",-1,"Gris","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1322","2018-08-04T04:00:00.000-05:00",1,6.21353242,-75.57755486,"Mujer",23,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Patio Bonito","#1421","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1323","2018-08-06T09:30:00.000-05:00",1,6.25131974,-75.58833258,"Mujer",46,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Florida Nueva","#1117","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Rojo","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1324","2018-08-06T07:30:00.000-05:00",1,6.2491708,-75.58882496,"Mujer",22,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Bolivariana","#1107","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1325","2018-08-25T04:00:00.000-05:00",1,6.24978546,-75.56652662,"Mujer",38,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Metro","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Accesorios prendas de vestir","Prendas de vestir y accesorios","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1326","2018-09-15T18:15:00.000-05:00",1,6.25120453,-75.56484864,"Mujer",21,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1327","2018-09-20T18:50:00.000-05:00",1,6.24651924,-75.56710273,"Mujer",32,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Barrio Colón","#1013","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1328","2018-10-03T14:00:00.000-05:00",1,6.24965893,-75.56831578,"Mujer",45,"Viudo(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1329","2018-10-12T04:30:00.000-05:00",1,6.24950225,-75.56797993,"Mujer",40,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Blanco","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1330","2018-11-04T20:30:00.000-05:00",1,6.20422666,-75.60525993,"Mujer",26,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Hondonada","#1609","16","Vía pública","Belén","Celular","Tecnología","Mercancía",-1,"Blanco","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1331","2018-11-16T08:30:00.000-05:00",1,6.24754994,-75.57660951,"Hombre",55,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Corazón de Jesús","#1008","10","Vía pública","Candelaria","Electrodoméstico video y audio y accesorios","Electrodomésticos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1332","2018-12-04T15:00:00.000-05:00",1,6.24287938,-75.57065332,"Mujer",29,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Calle Nueva","#1011","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Gris","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1333","2018-12-24T11:00:00.000-05:00",1,6.25164517,-75.56836397,"Mujer",28,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Oro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1334","2018-04-15T02:00:00.000-05:00",1,6.20884999,-75.56547567,"Hombre",35,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Las Lomas No.1","#1406","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1335","2018-08-22T07:30:00.000-05:00",1,6.24993972,-75.56854264,"Hombre",41,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Metro","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Gris","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1336","2018-09-23T02:30:00.000-05:00",1,6.19479849,-75.57625459,"Mujer",27,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Aguacatala","#1422","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Oro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1337","2018-10-27T14:25:00.000-05:00",1,6.25064386,-75.56751091,"Mujer",46,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1338","2018-02-09T12:30:00.000-05:00",1,6.24859894,-75.57361513,"Hombre",37,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Guayaquil","#1007","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1339","2018-09-24T07:00:00.000-05:00",1,6.254559,-75.56738466,"Mujer",33,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Estación Villa","#1005","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1340","2018-09-29T01:30:00.000-05:00",1,6.20728,-75.55997336,"Hombre",-1,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","La Florida","#1417","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Azul","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1341","2018-05-27T03:30:00.000-05:00",1,6.24552768,-75.56203141,"Hombre",47,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Automóvil","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Bomboná No.1","#1015","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1342","2018-10-29T23:00:00.000-05:00",1,6.20864868,-75.56730846,"Mujer",20,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","El Poblado","#1418","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Rosado","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1343","2018-03-14T22:30:00.000-05:00",1,6.20518475,-75.57126768,"Mujer",27,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Florida","#1417","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Gris","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1344","2018-01-06T00:00:00.000-05:00",1,6.2716438,-75.56610705,"Hombre",46,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Parque Norte","#Inst_9","4","Vía pública","Aranjuez","Celular","Tecnología","Mercancía",-1,"Oro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1345","2018-01-17T12:58:00.000-05:00",1,6.27228946,-75.54694748,"Hombre",29,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Santa Inés","#0304","3","Vía pública","Manrique","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1346","2018-02-26T07:40:00.000-05:00",1,6.23366472,-75.56903912,"Hombre",23,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","San Diego","#1020","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Plata","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1347","2018-03-08T16:10:00.000-05:00",1,6.27944682,-75.57198971,"Hombre",54,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Terminal de Transporte","#Inst_4","5","Vía pública","Castilla","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1348","2018-05-29T11:50:00.000-05:00",1,6.24768192,-75.56441856,"Mujer",53,"Divorciado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Amarillo","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1349","2018-08-06T10:45:00.000-05:00",1,6.24653697,-75.58921174,"Mujer",19,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Bolivariana","#1107","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Rosado","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1350","2018-08-09T02:30:00.000-05:00",1,6.2767013,-75.58076387,"Mujer",40,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Altamira","#0708","7","Vía pública","Castilla","Celular","Tecnología","Mercancía",-1,"Oro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1351","2018-09-07T08:15:00.000-05:00",1,6.21186422,-75.57773407,"Mujer",40,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Patio Bonito","#1421","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Gris","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1352","2018-09-28T14:30:00.000-05:00",1,6.25304722,-75.56488569,"Mujer",60,"Viudo(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Villa Nueva","#1018","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1353","2018-10-13T04:30:00.000-05:00",1,6.20676814,-75.56829717,"Hombre",38,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Florida","#1417","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1354","2018-12-03T01:30:00.000-05:00",1,6.24461949,-75.571686,"Mujer",53,"Viudo(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Centro Administrativo","#Inst_17","10","Vía pública","Candelaria","Electrodoméstico video y audio y accesorios","Electrodomésticos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1355","2018-03-19T00:00:00.000-05:00",1,6.27623299,-75.57208376,"Mujer",52,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Terminal de Transporte","#Inst_4","5","Vía pública","Castilla","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1356","2018-08-21T10:30:00.000-05:00",1,6.24501405,-75.5715499,"Mujer",47,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Centro Administrativo","#Inst_17","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Blanco","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1357","2018-09-27T17:50:00.000-05:00",1,6.24618487,-75.5668224,"Mujer",21,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1358","2018-10-03T14:00:00.000-05:00",1,6.24965893,-75.56831578,"Mujer",45,"Viudo(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1359","2018-01-28T04:00:00.000-05:00",1,6.20809721,-75.55495279,"Mujer",20,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Las Lomas No.2","#1407","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Gris","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1360","2018-02-08T19:00:00.000-05:00",1,6.25289286,-75.56590265,"Mujer",25,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Villa Nueva","#1018","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Rosado","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1361","2018-02-15T20:00:00.000-05:00",1,6.27338451,-75.59295327,"Mujer",16,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Facultad de Minas U. Nal","#Inst_5","7","Vía pública","Castilla","Celular","Tecnología","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1362","2018-03-04T07:00:00.000-05:00",1,6.21236635,-75.5991931,"Mujer",41,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Mota","#1608","16","Vía pública","Belén","Celular","Tecnología","Mercancía",-1,"Plata","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1363","2018-04-03T01:00:00.000-05:00",1,6.20764204,-75.56388463,"Hombre",30,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Las Lomas No.1","#1406","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1364","2018-04-13T19:10:00.000-05:00",1,6.24937294,-75.58738307,"Hombre",58,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Naranjal","#1103","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Plata","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1365","2018-04-17T11:30:00.000-05:00",1,6.21940266,-75.5805375,"Mujer",25,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Santa Fé","#1504","15","Vía pública","Belén","Celular","Tecnología","Mercancía",-1,"Plata","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1366","2018-05-21T13:00:00.000-05:00",1,6.25226403,-75.56879818,"Mujer",35,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1367","2018-06-16T03:00:00.000-05:00",1,6.20985425,-75.56801773,"Hombre",35,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","El Poblado","#1418","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1368","2018-06-16T00:00:00.000-05:00",1,6.24735112,-75.58796495,"Hombre",29,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","De celular","No","Sin dato","Sin dato","Bolivariana","#1107","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Blanco","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1369","2018-06-30T03:00:00.000-05:00",1,6.20925557,-75.57097788,"Mujer",28,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Astorga","#1420","14","Vía pública","Poblado","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1370","2018-08-06T01:00:00.000-05:00",1,6.24519008,-75.58937911,"Mujer",26,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Bolivariana","#1107","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Rosado","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1371","2018-08-11T21:00:00.000-05:00",1,6.21723654,-75.5866548,"Hombre",35,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Parque Juan Pablo II","#Inst_19","15","Vía pública","Belén","Celular","Tecnología","Mercancía",-1,"Gris","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1372","2018-08-12T01:00:00.000-05:00",1,6.21662401,-75.58585674,"Hombre",28,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Campo Amor","#1507","15","Vía pública","Belén","Celular","Tecnología","Mercancía",-1,"Oro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1373","2018-08-18T12:00:00.000-05:00",1,6.24824635,-75.5672827,"Mujer",31,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Cédula","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1374","2018-09-16T02:30:00.000-05:00",1,6.24867774,-75.582409,"Mujer",21,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","No","No","Sin dato","Sin dato","Naranjal","#1103","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Negro","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"1375","2018-10-25T12:00:00.000-05:00",1,6.25845149,-75.58364492,"Mujer",18,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Carlos E. Restrepo","#1101","11","Vía pública","Laureles","Celular","Tecnología","Mercancía",-1,"Blanco","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
