time,latitude,Longitude,elevation,distancia_geodesica_km,diferencia_tiempo_segundos,diferencia_tiempo_horas,rapidez_media_km_s,rapidez_media_km_h
2022-03-05 04:03:59+00:00,6.248921966186025,-75.60249770998544,1541.193691253662,0.009038005115881383,1.0,0.0002777777777777778,0.009038005115881383,32.53681841717298
2022-03-05 04:04:00+00:00,6.249003396375336,-75.60249075300581,1540.914394378662,0.007871115071365438,1.0,0.0002777777777777778,0.007871115071365438,28.336014256915576
2022-03-05 04:04:01+00:00,6.249074055819072,-75.60248220346458,1540.899257659912,0.006950216683670651,1.0,0.0002777777777777778,0.006950216683670651,25.020780061214342
2022-03-05 04:04:02+00:00,6.249136752454795,-75.60247784487493,1540.917079925537,0.005998079982340165,1.0,0.0002777777777777778,0.005998079982340165,21.593087936424592
2022-03-05 04:04:03+00:00,6.24919022899703,-75.6024687924195,1540.718105316162,0.005373881920373425,1.0,0.0002777777777777778,0.005373881920373425,19.345974913344328
2022-03-05 04:04:04+00:00,6.249238424940267,-75.60246258981115,1540.450527191162,0.004009672618656418,1.0,0.0002777777777777778,0.004009672618656418,14.434821427163106
2022-03-05 04:04:05+00:00,6.249274676671484,-75.60246326036341,1540.369472503662,0.003530503851769371,1.0,0.0002777777777777778,0.003530503851769371,12.709813866369736
2022-03-05 04:04:06+00:00,6.249306569813052,-75.60246183543987,1539.524745941162,0.0029967172748352595,1.0,0.0002777777777777778,0.0029967172748352595,10.788182189406934
2022-03-05 04:04:07+00:00,6.249333391903201,-75.60245797976441,1538.929531097412,0.002122627295805508,1.0,0.0002777777777777778,0.002122627295805508,7.641458264899828
2022-03-05 04:04:11+00:00,6.249348102143267,-75.60244565836675,1536.412441253662,0.002379748101423047,4.0,0.0011111111111111111,0.0005949370253557618,2.1417732912807423
2022-03-05 04:04:17+00:00,6.249365620320895,-75.60243316933102,1536.209804534912,0.0052009930872511335,6.0,0.0016666666666666668,0.0008668321812085223,3.12059585235068
2022-03-05 04:04:18+00:00,6.249412181793013,-75.60242654762752,1536.355312347412,0.009515986177700391,1.0,0.0002777777777777778,0.009515986177700391,34.25755023972141
2022-03-05 04:04:19+00:00,6.249498222029069,-75.60242780491299,1536.477626800537,0.008442394167700127,1.0,0.0002777777777777778,0.008442394167700127,30.39261900372046
2022-03-05 04:04:20+00:00,6.249574413528898,-75.60242302722818,1535.444179534912,0.010555690946019066,1.0,0.0002777777777777778,0.010555690946019066,38.000487405668636
2022-03-05 04:04:21+00:00,6.24966979958699,-75.60241950682885,1536.027187347412,0.011460237623074802,1.0,0.0002777777777777778,0.011460237623074802,41.256855443069284
2022-03-05 04:04:22+00:00,6.249773190362611,-75.60241246603019,1536.334316253662,0.013410361505006243,1.0,0.0002777777777777778,0.013410361505006243,48.277301418022475
2022-03-05 04:04:23+00:00,6.249894015496829,-75.60240215628929,1536.467372894287,0.015039819060819306,1.0,0.0002777777777777778,0.015039819060819306,54.1433486189495
2022-03-05 04:04:24+00:00,6.250028880318859,-75.60238463811166,1534.676357269287,0.015577397411597764,1.0,0.0002777777777777778,0.015577397411597764,56.07863068175195
2022-03-05 04:04:25+00:00,6.250169025739888,-75.6023704726953,1534.770351409912,0.01741099680528449,1.0,0.0002777777777777778,0.01741099680528449,62.67958849902416
2022-03-05 04:04:26+00:00,6.250325683510164,-75.60235479853637,1533.452968597412,0.019681685143870628,1.0,0.0002777777777777778,0.019681685143870628,70.85406651793426
2022-03-05 04:04:27+00:00,6.250503212219337,-75.60234222568161,1533.498378753662,0.01866157318073586,1.0,0.0002777777777777778,0.01866157318073586,67.1816634506491
2022-03-05 04:04:28+00:00,6.250670137820999,-75.60231749906725,1533.177577972412,0.018134759233075323,1.0,0.0002777777777777778,0.018134759233075323,65.28513323907116
2022-03-05 04:04:29+00:00,6.250833082018653,-75.60229905888028,1532.876308441162,0.016796553669466103,1.0,0.0002777777777777778,0.016796553669466103,60.46759321007797
2022-03-05 04:04:30+00:00,6.250983453361551,-75.60227768502719,1532.598720550537,0.0186101577697213,1.0,0.0002777777777777778,0.0186101577697213,66.99656797099668
2022-03-05 04:04:31+00:00,6.251148325396936,-75.60224398977644,1532.409755706787,0.01840854939226346,1.0,0.0002777777777777778,0.01840854939226346,66.27077781214847
2022-03-05 04:04:32+00:00,6.251309886580567,-75.60220392427928,1532.671474456787,0.01822407605367433,1.0,0.0002777777777777778,0.01822407605367433,65.60667379322759
2022-03-05 04:04:33+00:00,6.251465370884399,-75.60214935808963,1532.658535003662,0.01892047354184592,1.0,0.0002777777777777778,0.01892047354184592,68.11370475064531
2022-03-05 04:04:34+00:00,6.251624543225627,-75.60208666145391,1532.548183441162,0.018611649431190064,1.0,0.0002777777777777778,0.018611649431190064,67.00193795228422
2022-03-05 04:04:35+00:00,6.251769424421947,-75.60200108222253,1532.430019378662,0.017673119428226226,1.0,0.0002777777777777778,0.017673119428226226,63.62322994161441
2022-03-05 04:04:36+00:00,6.251904247334461,-75.60191533535308,1532.385585784912,0.014138515188613334,1.0,0.0002777777777777778,0.014138515188613334,50.898654679008004
2022-03-05 04:04:37+00:00,6.252030059701066,-75.60189262039549,1532.067958831787,0.01665105151831712,1.0,0.0002777777777777778,0.01665105151831712,59.94378546594162
